,id,Resource Name,Launch URL,Launch URL Languge,Organisation Name,Launch URL Date,Resources Offered,Access Method,Operating Hours,Freeform Address,Postcode,State/WP,City,GPS Plus Code,Contact Method(s),Contact Number(s),Latest Social Media Post URL,Latest Social Media Post Date,Imported by User,Info Source,Import Batch Name,Import Date,GPS Latitude,GPS Longitude,Resource End Date,Contact Name,Religious,Any Other Limits?,Access Method Other,Donations Bank Info,Donations Accepted,Freeform Notes Misc,Resource Freeform Notes,Other Contact Details,Contact Freeform Info,Must Contact First,Quantity Limits,Other Limits Details,Unique Identifier(RL),Import Status,Covers Area?,Donations Accepted Other,Estimated Supply Levels,Launch Freeform Text,Government Funded,Inactive?,Resources Offered Other,Launch URL Language Other,createdTime
28,recEVY9GK60k4XQ6c,大马人 We Are Malaysians,https://www.facebook.com/permalink.php?story_fbid=105712798447747&id=105153055170388&substory_index=0,"['Mandarin', 'Malay']","Lions Club International, Lions Club of Selangor Unity, Lions Club of Selangor Stars, Malaysian Red Crescent (Selangor)",2021-07-06,"['General Supplies', 'Supply Packs']","['Arrange Pickup', 'Home Delivery']",?,?,,Perak,,,"['WhatsApp', 'Call']","017-570 8014, 018-579 5427",https://www.facebook.com/permalink.php?story_fbid=110443824641311&id=105153055170388,2021-07-11,bunbun,Social Media Post,Initial Import,2021-07-11T16:21:18.000Z,,,,"Cheary Cheah, Paul Lee",,,,CIMB Bank 8009944800 (Lions Club of Selangor Stars),"['Other', 'Funding']",,,,,True,,,,,True,"rice (5kg), cooking oil (1kg), bihun (1pkt), instant maggie sup (1pkt), instant maggie goreng (1pkt), kacang panggang (2 tins), sardins (2 tins), milo (1kg), nestum (250kg), fine salt (1kg), coarse sugar (1kg), Hwa Tai Cream Cracker (1pkt), onions (1kg), garlic (1kg), potatoes (1kg), surgical masks (10pcs), hand sanitizer (1 bottle)",,,,,,,2021-07-11T16:21:18.000Z
29,recMbaZG2FCu1RJp6,大马人 We Are Malaysians,https://www.facebook.com/permalink.php?story_fbid=105712798447747&id=105153055170388&substory_index=0,"['Mandarin', 'Malay']","Lions Club International, Lions Club of Selangor Unity, Lions Club of Selangor Stars, Malaysian Red Crescent (Selangor)",2021-07-06,"['General Supplies', 'Supply Packs']","['Arrange Pickup', 'Home Delivery']",?,?,,Perlis,,,"['WhatsApp', 'Call']","016-681 4975, 017-513 6457",https://www.facebook.com/permalink.php?story_fbid=110443824641311&id=105153055170388,2021-07-11,bunbun,Social Media Post,Initial Import,2021-07-11T16:22:33.000Z,,,,"Yap, Miza",,,,CIMB Bank 8009944800 (Lions Club of Selangor Stars),"['Other', 'Funding']",,,,,True,,,,,True,"rice (5kg), cooking oil (1kg), bihun (1pkt), instant maggie sup (1pkt), instant maggie goreng (1pkt), kacang panggang (2 tins), sardins (2 tins), milo (1kg), nestum (250kg), fine salt (1kg), coarse sugar (1kg), Hwa Tai Cream Cracker (1pkt), onions (1kg), garlic (1kg), potatoes (1kg), surgical masks (10pcs), hand sanitizer (1 bottle)",,,,,,,2021-07-11T16:22:33.000Z
30,recelajxHIxe8sO0G,大马人 We Are Malaysians,https://www.facebook.com/permalink.php?story_fbid=105712798447747&id=105153055170388&substory_index=0,"['Mandarin', 'Malay']","Lions Club International, Lions Club of Selangor Unity, Lions Club of Selangor Stars, Malaysian Red Crescent (Selangor)",2021-07-06,"['General Supplies', 'Supply Packs']","['Arrange Pickup', 'Home Delivery']",?,?,,Selangor,,,"['WhatsApp', 'Call']","016-988 8868, 018-216 7777",https://www.facebook.com/permalink.php?story_fbid=110443824641311&id=105153055170388,2021-07-11,bunbun,Social Media Post,Initial Import,2021-07-11T16:24:05.000Z,,,,"Amber Liew, CK Lew",,,,CIMB Bank 8009944800 (Lions Club of Selangor Stars),"['Other', 'Funding']",,,,,True,,,,,True,"rice (5kg), cooking oil (1kg), bihun (1pkt), instant maggie sup (1pkt), instant maggie goreng (1pkt), kacang panggang (2 tins), sardins (2 tins), milo (1kg), nestum (250kg), fine salt (1kg), coarse sugar (1kg), Hwa Tai Cream Cracker (1pkt), onions (1kg), garlic (1kg), potatoes (1kg), surgical masks (10pcs), hand sanitizer (1 bottle)",,,,,,,2021-07-11T16:24:05.000Z
31,rec5hvs8IPCCVj5QR,大马人 We Are Malaysians,https://www.facebook.com/permalink.php?story_fbid=105712798447747&id=105153055170388&substory_index=0,"['Mandarin', 'Malay']","Lions Club International, Lions Club of Selangor Unity, Lions Club of Selangor Stars, Malaysian Red Crescent (Selangor)",2021-07-06,"['General Supplies', 'Supply Packs']","['Arrange Pickup', 'Home Delivery']",?,?,,Terengganu,,,"['WhatsApp', 'Call']","016-225 0489, 019-956 1881",https://www.facebook.com/permalink.php?story_fbid=110443824641311&id=105153055170388,2021-07-11,bunbun,Social Media Post,Initial Import,2021-07-11T16:25:05.000Z,,,,"Cheong Siow Foon, Mr Ong",,,,CIMB Bank 8009944800 (Lions Club of Selangor Stars),"['Other', 'Funding']",,,,,True,,,,,True,"rice (5kg), cooking oil (1kg), bihun (1pkt), instant maggie sup (1pkt), instant maggie goreng (1pkt), kacang panggang (2 tins), sardins (2 tins), milo (1kg), nestum (250kg), fine salt (1kg), coarse sugar (1kg), Hwa Tai Cream Cracker (1pkt), onions (1kg), garlic (1kg), potatoes (1kg), surgical masks (10pcs), hand sanitizer (1 bottle)",,,,,,,2021-07-11T16:25:05.000Z
32,recO3gMFfs9dFF8f9,Southern Y&Y Resources,https://www.facebook.com/supercubebyrose/photos/123508066554205,,Supercube,2021-06-03,['General Supplies'],['Self-Service'],"? Have asked, pending OP's response. ","No 22A, Jalan Mawar 1, Taman Mawar, 81700 Pasir Gudang Johor (Atas Pentens)",81700.0,Johor,Pasir Gudang,"FVFW+4V Pasir Gudang, Johor",,,https://www.facebook.com/supercubebyrose/photos/123508066554205,,chewhy,Social Media Post,Initial Import,2021-07-12T13:37:01.000Z,1.4728124999999999,103.8971875,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-12T13:37:01.000Z
33,recwo8LHRDs5AdxQu,Gerobok Rezeki Pasar Mini Budget ,https://www.facebook.com/story.php?story_fbid=1145919955886623&id=100014058873071,,Pasar Mini Budget ,2021-06-09,['General Supplies'],['Arrange Pickup'],?,"Taman Sri Changlun, Changlun",6010.0,Kedah,Changlun,N/A,['WhatsApp'],012-3960181,https://www.facebook.com/rusyani.abubakar,2021-07-07,chewhy,Social Media Post,Initial Import,2021-07-12T14:07:09.000Z,,,,Kak Ani,,,,,['Dry Goods'],,,,,True,,,,,,,,,,,,,2021-07-12T14:07:09.000Z
34,recFhOzx3iDBvWevx,Fei Lao Meng Restaurant 肥佬明海鲜餐馆,https://www.facebook.com/feilaomeng/posts/4727719940574830,['Mandarin'],N/A,2021-07-07,['Premade Meals'],['Self-Service'],? ,"269, Jalan Batik, Taman Sentosa",80150.0,Johor,Johor Bahru,"FQVJ+QX Johor Bahru, Johor, Malaysia","['FB Message', 'Call']", +60 16-660 8539,https://fb.watch/v/2KbtHdPPo/,2021-07-11,CobaltWaves,Social Media Post,Initial Import,2021-07-13T01:53:16.000Z,1.4944375,103.7824375,2021-07-31,,,['Non-Halal'],,,,,,@feilaomeng,,,100 packs/day,,,,,,1.0,,,,,,2021-07-13T01:53:16.000Z
35,recYjuEodqPn3YZju,Hungry Station 飢餓總部 Food Shelf,https://www.facebook.com/hungrystationjb/posts/513775313372331,['Mandarin'],N/A,2021-07-03,['General Supplies'],['Self-Service'],,"8, Jalan Pendekar 13, Taman Ungku Tun Aminah",81300.0,Johor,Skudai,"GM73+HH Skudai, Johor, Malaysia","['Call', 'FB Message', 'Email']", +60 7-511 5075,https://www.facebook.com/hungrystationjb/posts/515027383247124,2021-07-05,CobaltWaves,Social Media Post,Initial Import,2021-07-13T02:15:07.000Z,1.5139375,103.6539375,,,,,,,['Dry Goods'],"Most recent FB post mentioned about individuals clearing most of the shelf, may be running low in stock",,@hungrystationjb  ,"Website:  https://www.adostrading.com.my, Email: retail@adostrading.com.my",,,,,,,,0.1,,,,,,2021-07-13T02:15:07.000Z
36,recCNi6h3WHIivkIF,Ectheng Mart & Frozen Supplies,https://www.facebook.com/story.php?story_fbid=348122656828097&id=104725617834470,"['English', 'Mandarin']",Ectheng Mart & Frozen,2021-07-21,['Supply Packs'],['Arrange Pickup'],6am-1230pm 7 days,"41, Jalan 23, Batu 8, Taman Bukit Kuchai",47100.0,Selangor,Puchong,"3J4Q+H3 Puchong, Selangor, Malaysia",['WhatsApp'],013-259-6644,https://www.facebook.com/story.php?story_fbid=348122656828097&id=104725617834470,2021-07-21,Crays,,Initial Import,2021-07-13T06:49:00.000Z,3.0564375,101.6376875,,Cathrine,,['Lottery System'],,,,"? Suspect post is not well translated. ""We will distribute 20 items every day which included a whole chicken and some essential supplies."" Do they mean 20 items, or 20 packs of items? Do you really have to register IRL in store, or is whatsapp enough?
Crays : 20/pcs of essential depending on what they provide (could be 10 cans, 5 rice, 5 chicken)",,,Supply type/supply packs(?),True,20/day,,ImportRL4,6-Contacted: Fields Updated,,,,,,,,,2021-07-13T06:49:00.000Z
37,rec8wTw3bm5GMmgLs,Gerobok Rezeki,https://m.facebook.com/story.php?story_fbid=4125365547500432&id=100000810810224,['Malay'],Personal,2021-06-21,['General Supplies'],['Self-Service'],,"TL 73, Kg. Parit Hj Ali Darat, Parit Raja, Batu Pahat, Johor",84000.0,Johor,Batu Pahat,"V49G+XG Parit Raja, Johor",['WhatsApp'],012-7248097,,,Crays,,Initial Import,2021-07-13T06:49:07.000Z,1.8699374999999998,103.1263125,,SDR Samsul @ Atey,,,,,,"5 packs until depleted (item are usually rice, oil, sugar, cooking needs)",,,,,,,ImportRL18,6-Contacted: Fields Updated,,,,,,,,,2021-07-13T06:49:07.000Z
38,recdOyKPnttk9nD7B,Joe Joe Mixed Rice,,,Business owner,,['General Supplies'],['Self-Service'],1pm - 3pm,"51, Jalan Kebudayan 16, Taman Universiti, Skudai, Johor",81350.0,Johor,Skudai,"GJQJ+V9 Skudai, Johor, Malaysia",['Call'],014-9870189,,,Crays,,Initial Import,2021-07-13T06:49:30.000Z,1.5396874999999999,103.6309375,,?,,,,,,,,,,,3/ppl,,ImportRL30,6-Contacted: Fields Updated,,,,,,,,,2021-07-13T06:49:30.000Z
39,recslU0y66e7SAw23,Food Bank Impian Emas @Vegibest Grocery,https://m.facebook.com/story.php?story_fbid=102636185421190&id=101405068877635,"['Chinese', 'English']",Vegibest Grocery,2021-06-21,['General Supplies'],['Self-Service'],08:00 - 17:00,"No. 133, Jalan Anggerik Emas 1, Taman Anggerik Emas",81200.0,Johor,Johor Bahru,"GMRQ+J3 Skudai, Johor, Malaysia","['Call', 'WhatsApp']",010-902 3567,https://www.facebook.com/vegibestgrocery/posts/102636185421190,2021-06-21,Crays,,Initial Import,2021-07-13T06:49:42.000Z,1.5415625,103.6876875,,coco,,['Packs per person'],,,,1 pack has numerous item (she said she's generous with the packs) / per person(IC),,,,,Depending on donation + owner,,ImportRL61,6-Contacted: Fields Updated,,,,,,,,,2021-07-13T06:49:42.000Z
40,recMZfzAyWYCe316v,Blessing Shelf by The Rotary Club of Petaling Jaya,https://www.rotarypj.com/BlessingBox,"['English', 'Malay', 'Chinese']",Rotary Club,,['General Supplies'],['Self-Service'],,"V Pro Pharmacy Mayang,Ground Floor, 26, Jalan SS 26/4, Taman Mayang Jaya, 47301 Petaling Jaya, Selangor",47301.0,Selangor,Petaling Jaya,"4J83+HQ Petaling Jaya, Selangor",['Call'],012-6800887,https://www.facebook.com/brytan87/posts/10166057335290112,2021-07-21,Crays,,Initial Import,2021-07-13T06:50:52.000Z,3.1164375,101.6044375,,Olivia Lim,,['Packs per person'],,,,"General Supplies such as rice, maggi, milo, 1-5 items per person",,,Second contact: 03-78039428 (V Pro Pharmacy),,,,ImportRL76,6-Contacted: Fields Updated,,,,,,,,,2021-07-13T06:50:52.000Z
41,rec8TznzWBEy6veSx,Amma Food bank,https://m.facebook.com/story.php?story_fbid=4224901537549122&id=214985295207453,['English'],Amma Organization,2021-03-06,['General Supplies'],['Self-Service'],,"Kuil Sri Maha Maheswari Kaliamman, No.238, Kampung Bunga Melor, Batu 14",47100.0,Selangor,Puchong,"2J39+7W Puchong, Selangor, Malaysia",['Call'],012-2738004,https://www.facebook.com/AFMAmmaMalaysia/posts/4265065166866092?__cft__[0]=AZWkyBUuk7Bs2b4-9FOv4rJRjst6i6GGXFYpU6C_xOvwxj_1p4qk8ZAvQwclc-yWFLbXqnKv-Z64HHBPgQaAllMuYX897nhFUAEitGUsEv4IU1Vc3rliOFuiHkusY_norv4reB1pDvI_z3ImHCbWaJOB&__tn__=%2CO%2CP-R,2021-06-21,Crays,,Initial Import,2021-07-13T06:50:53.000Z,3.0031875,101.6198125,,Sis. Saro,Hindu,['Packs per person'],,,,"packs are usually basic cooking needs (rice, oil, sugar, bihun, etc) both home delivery + self collect. 10 items per pack",,,,True,,,ImportRL77,6-Contacted: Fields Updated,,,,,,,,,2021-07-13T06:50:53.000Z
42,recprvCXbVv0EjeCa,Food bank at Hai Siang Kopitiam,https://m.facebook.com/story.php?story_fbid=273925857861661&id=100057327463666,['English'],Business Owner,2021-07-21,['General Supplies'],['Self-Service'],0830-1730,"No.17-G, Jalan Puteri 1/6, Bandar Puteri, 47100 Puchong, Selangor",47100.0,Selangor,Puchong,"2JG8+CV Puchong, Selangor, Malaysia",['WhatsApp'],012-7337400,https://www.facebook.com/permalink.php?story_fbid=277216747532572&id=100057327463666&__cft__[0]=AZWhzxz3nxbDm35XkBAKTyK1Xz6cx-430WgMuJ_hgnjYERGyT6u7twijrjRZsfRennw412DhrBG4ndRvNbzPWkv-d18uTxkOalERBUWL-dn_Qw8aBUcLYNWOdHc9Ap92bGpeWDY_0O4U7WPn04IINY-0&__tn__=%2CO%2CP-R,2021-07-21,Crays,,Initial Import,2021-07-13T06:50:54.000Z,3.0260625,101.6171875,,Mary,,,,,,"not limiting people (cause they got fed up), people coming with ikea bags to sapu",,,,,,,ImportRL81,6-Contacted: Fields Updated,,,,,,,,,2021-07-13T06:50:54.000Z
43,recoHKDdLksRaYtxj,Food bank at Restoran Soon Lok Roast Duck (Puchong Jaya Branch),https://www.facebook.com/permalink.php?story_fbid=241990934404040&id=100057794044241,['Chinese'],Business Owner,2021-07-21,['Premade Meals'],['Self-Service'],12pm until end,"77, Jalan Kenari 20, Bandar Puchong Jaya, 47100 Puchong, Selangor",47100.0,Selangor,Puchong,"2JVC+JP Puchong, Selangor, Malaysia",['WhatsApp'],013-3908833,https://www.facebook.com/permalink.php?story_fbid=244547754148358&id=100057794044241&__cft__[0]=AZWz4FW7QJfSRTgKI2R9VYJ1rxGd8lJkNw7M-taLJa0NR92lk8CoUfzAhKOVY_4P4IIBv-qJf5A2NxxOLJ1PNvSXj9zTyJfvi-0ObEnJeWLpB4N6A63sUGItRDRBIzxFUm84lGGa-PHw17L-235pMqgn&__tn__=%2CO%2CP-R,2021-07-21,Crays,,Initial Import,2021-07-13T06:50:55.000Z,3.0440625,101.6218125,,May,,['Packs per person'],,,,1 pkt = 1 meal pack + biscuit + vegetable. 1 pack per person,,,,,100 pkt per day,,ImportRL83,6-Contacted: Fields Updated,,,,,,,,,2021-07-13T06:50:55.000Z
44,recv4irwpd0EwbASi,Blessing Shelf by The Rotary Club of Petaling Jaya,https://www.facebook.com/my360community/photos/pcb.116107130720446/116106810720478/,['Chinese'],Rotary Club,2021-07-21,['General Supplies'],['Self-Service'],"1100-1515, 1730-2000","Restoran Lan Je (Taman Tan Yew Lai) Sdn. Bhd., No. 29-G, Jalan Off Wilayah Persekutuan, Jalan Taman Tan Yew Lai, Taman Tan Yew Lai, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",58200.0,Kuala Lumpur,Kuala Lumpur,"3MF6+GX Kuala Lumpur, Federal Territory of Kuala Lumpur",['Call'],012-3662434,,,Crays,,Initial Import,2021-07-13T06:50:55.000Z,3.0738125,101.6624375,,Louise,,['Packs per person'],,,,rice oil sugar egg essential cooking materials / 50 - 60 pkt per day (about RM700 per day / RM20k a month). 5 items per bag,,,,,1 bag per family,,ImportRL82,6-Contacted: Fields Updated,,,,,,,,,2021-07-13T06:50:55.000Z
45,reclsbblwjEqpYJto,Songkhla Thai Restaurant Food Bank,https://www.facebook.com/story.php?story_fbid=193174462739755&id=100700868653782,"['Mandarin', 'English', 'Malay']",Songkhla Thai Restaurant,2021-07-02,"['General Supplies', 'Supply Packs', 'Premade Meals']",['Self-Service'],Fri-Sun 12pm,"41, Jalan Desa 1/6, Bandar Country Homes",48000.0,Selangor,Rawang,"8GGH+JJ Rawang, Selangor, Malaysia","['Call', 'FB Message']",+60 16-231 6331,https://www.facebook.com/SongkhlaRakThai/posts/197415918982276,2021-07-09,dcx,Social Media Post,Initial Import,2021-07-11T11:33:50.000Z,3.3265625,101.5290625,,,,['Intermittent Offer'],,,['Dry Goods'],,,@SongkhlaRakThai,,,40/day hot meals,New post every week,,,,,1.0,,,,,,2021-07-11T11:33:50.000Z
46,recsmOppsoutotvWg,Food Bank at XP Auto Garage,https://www.facebook.com/story.php?story_fbid=332971898459361&id=103823081374245,['Malay'],XP Auto Garage,2021-07-01,['General Supplies'],['Self-Service'],"10am-3pm, closed Tuesdays","28, Jalan Pulai Ria 9, Bandar Baru Kangkar Pulai",81110.0,Johor,Johor Bahru,"HH7P+PH Johor Bahru, Johor, Malaysia","['FB Message', 'WhatsApp', 'Call', 'Email']",+60 10-825 1755,https://www.facebook.com/story.php?story_fbid=332971898459361&id=103823081374245,2021-07-01,dcx,Social Media Post,Initial Import,2021-07-11T13:51:37.000Z,1.5643125,103.5864375,,,,,,,,,"Rice, oil, salt, sugar, flour, bread, eggs, tinned goods, masks, coffee / tea 3-in-1, sanitary pads","@xpautogarage, xpautogarage@gmail.com",,,,,,,,,,,,,,,2021-07-11T13:51:37.000Z
47,recD2QgPJlthbXWrP,Food bank at Top Station Teleshop (Hotlink),,,Top Station Teleshop (Hotlink),,['General Supplies'],['Self-Service'],11am-6pm,"14, Jalan Nibong 17, Taman Daya",81100.0,Johor,Johor Bahru,"HQ54+HR Johor Bahru, Johor, Malaysia","['Call', 'WhatsApp']",0167381329,,,dcx,"Other (WhatsApp forward, free text)",Initial Import,2021-07-11T15:08:44.000Z,1.5589374999999999,103.7570625,,,,,,,['Dry Goods'],No info on social media,,,,,,,,,,,,"From an aggregator post, has no social media presence: https://www.facebook.com/groups/eat.whereveruare/permalink/4156797421106360/",,,,,2021-07-11T15:08:44.000Z
48,recMLDpz9hNERsaDe,Food Bank @ Eco Fruits,,,Eco Fruits 益鲜果,,['General Supplies'],['Self-Service'],11am-6pm,"7,Jalan Setia 3/4, Taman Setia Indah",81100.0,Johor,Johor Bahru,"HQF4+9W Johor Bahru, Johor, Malaysia","['WhatsApp', 'FB Message', 'Email']",+60 14-311 8188,,,dcx,"Other (WhatsApp forward, free text)",Initial Import,2021-07-12T14:15:56.000Z,1.5734374999999998,103.7573125,,,,,,,,May have stopped running (no post on their own FB page),,"@ecofruitsjb, multifresh88@gmail.com",,,,,,,,,0.0,"Listed on this URL: https://www.facebook.com/groups/eat.whereveruare/permalink/4156797421106360/
But it's not on their social media: https://www.facebook.com/ecofruitsjb/",,,,,2021-07-12T14:15:56.000Z
49,recatbFUjqeDMLrWz,Luther House Chapel Food Bank,https://www.facebook.com/story.php?story_fbid=4009085459139754&id=160303540684651,['English'],Luther House,2021-07-21,['Supply Packs'],['Self-Service'],,37 Jalan SS 4C/5,47301.0,Selangor,Petaling Jaya,"4J63+C9 Petaling Jaya, Selangor, Malaysia","['Call', 'FB Message', 'Email']","03-7803-6324, lhchapel@yahoo.com",https://www.facebook.com/LutherHouseChapel/posts/4018726011509032,2021-07-21,dcx,,Initial Import,2021-07-13T06:03:31.000Z,3.1110625,101.6034375,,?,Christian,,,,,,,,@LutherHouseChapel,,,,ImportRL1,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:03:31.000Z
50,recX8i3dAupTTuFvr,kEATchen Foodbank,https://www.facebook.com/592919614/posts/10158476979669615/?d=n,"['English', 'Malay']",kEATchen,2021-05-21,['Supply Packs'],['Self-Service'],"Wed, Sun 4-6pm","8, Jalan PJU 1a/14, Taman Perindustrian Jaya",47301.0,Selangor,Petaling Jaya,"4HCF+CP Petaling Jaya, Selangor, Malaysia",['WhatsApp'],019-956-7868,https://www.facebook.com/keatchen.my/posts/285202040016430,2021-06-21,dcx,,Initial Import,2021-07-13T06:48:57.000Z,3.1210625,101.5743125,,Ivan Chan,,,,,,Supplies in cabinet numbers 21 to 25,,,,,,,ImportRL2,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:48:57.000Z
51,recvt2g6I59UBYj7g,ZeroHunger Mission,https://www.instagram.com/p/CPlC2hRDsrL/,['English'],ZeroHunger,2021-06-21,"['General Supplies', 'Supply Packs']",['Self-Service'],24h,? No address on post,,Selangor,Puchong,?,['WhatsApp'],010-435-1510,https://www.instagram.com/p/CM91ErLBwE_/,2021-07-21,dcx,,Initial Import,2021-07-13T06:48:59.000Z,,,,Hasini,,,,,,,,,Operation time unsure,,,,ImportRL3,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:48:59.000Z
52,recPbWmA2vQhUOwLj,Smart Care Optic,https://www.facebook.com/story.php?story_fbid=4430346100319251&id=100000317153967,"['Chinese', 'Malay']",Smart Care Optic,2021-07-21,['General Supplies'],['Self-Service'],24h,"Tupai TBC, Smart Care Optic, 15,Ground Floor, Persiaran TBC (Opposite Petronas Tupai)",34000.0,Perak,Taiping,"RPRX+4F Taiping, Perak, Malaysia",,,https://www.facebook.com/SMARTCAREOPTIC/posts/4158360044222260,2021-07-21,dcx,,Initial Import,2021-07-13T06:49:32.000Z,4.8403125,100.7486875,,,,,,,,,,,Operation 24hrs(?),,,,ImportRL33,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:32.000Z
53,rec15oIwxWeVAENpP,Food Bank by Tropika Freshmart,https://www.facebook.com/295662400773486/posts/1446784848994563/,['Malay'],Tropika Freshmart,2021-01-18,['Fresh Supplies'],['Self-Service'],,"7, Jalan 9/2, Taman Iks",43650.0,Selangor,Bandar Baru Bangi,"XQ62+PF Bandar Baru Bangi, Selangor","['FB Message', 'WhatsApp']",019-356-8602,https://www.facebook.com/295662400773486/posts/1446784848994563/,2021-06-21,dcx,,Initial Import,2021-07-13T06:49:32.000Z,2.9618124999999997,101.7511875,,?,,,,,,"Vegetables, fish. If no more items, you can leave your number in the shop.",,,,,,,ImportRL32,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:32.000Z
54,recw73bw0KhwkeRky,Blessing Shelf by The Rotary Club of Petaling Jaya,https://www.rotarypj.com/BlessingBox,"['English', 'Malay', 'Chinese']",Rotary Club,,['General Supplies'],['Self-Service'],,"Balai Raya Taman Bukit Chedang,Jalan Kenanga 4, Taman Bukit Chedang Phase 1, 70300 Seremban, Negeri Sembilan",,Negeri Sembilan,Seremban,"MWVJ+68 Seremban, Negeri Sembilan, Malaysia",['Call'],03-74911812,https://www.facebook.com/rotaryclubpj/photos/a.887267727987810/3823738304340723/,2021-03-21,dodo01,,Initial Import,2021-07-13T06:49:46.000Z,2.6930625,101.9308125,,Rotary Club PJ,,,,,,,,,Second contact: ?,,,,ImportRL71,4-Upgraded: Ready to Contact,,,,,,,,,2021-07-13T06:49:46.000Z
